index,group,energ_kcal,lipid_tot,carbohydrt,protein,name
1482,20.0,409.0,7.57,38.49,9.56,"BANDERILLA DE SALCHICHA O SALCHICHA EMPANIZADA, PREPARACION ESTANDARIZADA"
1483,20.0,72.43,1.59,3.07,9.36,"BIRRIA, PREPARACION ESTANDARIZADA"
1484,20.0,224.61,28.25,11.91,2.22,"BODOQUE DE PLATANO SALADO, PREPARACION ESTANDARIZADA"
1485,20.0,158.13,5.45,12.79,6.09,"BROCHETA DE RES, PREPARACION ESTANDARIZADA"
1486,20.0,17.28,3.19,0.32,1.15,"CALABACITAS AL VAPOR, PREPARACION ESTANDARIZADA"
1487,20.0,54.05,5.78,3.33,1.18,"CALABAZAS GUISADAS, PREPARACION ESTANDARIZADA"
1488,20.0,53.18,9.9,0.66,2.33,"CALDO DE BORREGO (SIN CARNE), PREPARACION ESTANDARIZADA"
1489,20.0,76.08,4.01,0.49,10.62,"CALDO DE CAMARON (CON CAMARONES SECOS), PREPARACION ESTANDARIZADA"
1490,20.0,28.61,4.24,0.48,1.61,"CALDO DE CAMARON CON CAMARONES FRESCOS, PREPARACION ESTANDARIZADA"
1491,20.0,16.49,2.97,0.04,1.17,"CALDO DE FRIJOL (SIN FRIJOL), PREPARACION ESTANDARIZADA"
1492,20.0,35.66,1.78,1.85,2.98,"CALDO DE IGUANA, PREPARACION ESTANDARIZADA"
1493,20.0,61.4,3.44,5.02,1.16,"CALDO DE JITOMATE, PREPARACION ESTANDARIZADA"
1494,20.0,30.32,1.42,0.58,3.53,"CALDO DE MARISCOS (CON MARISCOS), PREPARACION ESTANDARIZADA"
1495,20.0,35.73,1.27,1.16,3.88,"CALDO DE PESCADO (CON PESCADO), PREPARACION ESTANDARIZADA"
1496,20.0,16.0,0.4,0.6,2.0,"CALDO DE PESCADO (SIN PESCADO), PREPARACION ESTANDARIZADA"
1497,20.0,44.04,0.99,2.45,4.34,"CALDO DE POLLO (CON POLLO), PREPARACION ESTANDARIZADA"
1498,20.0,16.0,0.38,0.57,2.02,"CALDO DE POLLO (SIN POLLO), PREPARACION ESTANDARIZADA"
1499,20.0,71.0,6.88,2.64,5.06,"CALDO DE POLLO CON POLLO,PREPARACION INDUSTRIALIZADA"
1500,20.0,21.89,2.53,0.48,1.83,"CALDO DE POLLO CON VERDURAS (SIN POLLO), PREPARACION ESTANDARIZADA"
1501,20.0,20.95,3.13,0.12,2.2,"CALDO DE PUERCO CON VERDURAS SIN PUERCO, PREPARACION ESTANDARIZADA"
1502,20.0,11.0,0.32,0.0,2.52,"CALDO DE RES (SIN RES), PREPARACION ESTANDARIZADA"
1503,20.0,131.17,6.89,8.94,6.27,"CALDO DE RES CON VERDURA (CON CARNE), PREPARACION ESTANDARIZADA"
1504,20.0,250.9,6.7,18.31,16.47,CARNE DE RES CON CHILE SECO (PROMEDIO)
1505,20.0,103.7,4.93,4.71,12.35,"CARNE DE RES FRITA O ASADA, PREPARACION ESTANDARIZADA"
1506,20.0,112.22,3.54,5.87,11.02,"CARNE DESMENUZADA DE RES CON HUEVO, PREPARACION ESTANDARIZADA"
1507,20.0,237.66,2.27,19.13,13.98,"CARNE PARA HAMBURGUESA FRITA, PREPARACION ESTANDARIZADA"
1508,20.0,211.66,3.98,15.8,12.92,"CARNITAS, PREPARACION ESTANDARIZADA"
1509,20.0,29.96,6.0,0.13,0.57,"CEBOLLA CON CHILE HABANERO, PREPARACION ESTANDARIZADA"
1510,20.0,87.9,8.79,5.75,1.01,"CEBOLLAS FRITAS, PREPARACION ESTANDARIZADA"
1511,20.0,209.59,2.56,13.75,18.24,"CECINA EN JITOMATE, PREPARACION ESTANDARIZADA"
1512,20.0,110.92,14.45,4.06,4.25,"CEREAL CON LECHE, PREPARACION ESTANDARIZADA"
1513,20.0,48.2,5.61,2.17,3.29,"CEVICHE DE CAMARON, PREPARACION ESTANDARIZADA"
1514,20.0,75.31,3.38,2.04,10.15,"CEVICHE DE PESCADO, PREPARACION ESTANDARIZADA"
1515,20.0,101.61,11.85,2.99,9.63,"CEVICHE DE SOYA, PREPARACION ESTANDARIZADA"
1516,20.0,60.72,7.78,3.6,1.2,"CEVICHE DE VERDURAS (ZANAHORIA, CAPSUT, CEBOLLA, CILANTRO), PREPARACION ESTANDARIZADA"
1517,20.0,98.65,8.65,3.31,9.05,"CHARALES ENTOMATADOS, PREPARACION ESTANDARIZADA"
1518,20.0,32.94,5.02,1.42,0.82,"CHAYOTES A LA MEXICANA, PREPARACION ESTANDARIZADA"
1519,20.0,84.24,4.76,4.66,6.13,"CHICHARRON EN SALSA  ROJA, PREPARACION ESTANDARIZADA"
1520,20.0,115.22,4.59,6.74,9.51,"CHICHARRON EN SALSA (PROMEDIO), PREPARACION ESTANDARIZADA"
1521,20.0,146.21,4.42,8.81,12.9,"CHICHARRON EN SALSA VERDE, PREPARACION ESTANDARIZADA"
1522,20.0,505.96,4.52,32.95,47.92,"CHICHARRON PRENSADO, PREPARACION ESTANDARIZADA"
1523,20.0,133.49,5.89,8.2,9.25,"CHICHILO, PREPARACION ESTANDARIZADA"
1524,20.0,205.57,3.32,13.64,16.85,"CHILACAYOTE CON PUERCO, PREPARACION ESTANDARIZADA"
1525,20.0,41.16,3.03,3.09,0.63,"CHILACAYOTE EN SALSA ROJA, PREPARACION ESTANDARIZADA"
1526,20.0,130.1,10.12,7.22,6.05,"CHILE RELLENO (PROMEDIO), PREPARACION ESTANDARIZADA"
1527,20.0,121.75,11.55,6.67,4.01,"CHILE RELLENO DE FRIJOL, PREPARACION ESTANDARIZADA"
1528,20.0,104.15,13.62,2.88,5.88,"CHILE RELLENO DE POLLO, PREPARACION ESTANDARIZADA"
1529,20.0,79.28,7.55,3.13,4.83,"CHILE RELLENO DE QUESO, PREPARACION ESTANDARIZADA"
1530,20.0,215.2,7.78,16.2,9.5,"CHILE RELLENO DE RES, PREPARACION ESTANDARIZADA"
1531,20.0,42.21,9.06,0.56,1.32,"CHILEATOLE SIN LECHE, PREPARACION ESTANDARIZADA"
1532,20.0,405.17,5.77,38.0,9.22,"CHILORIO, PREPARACION ESTANDARIZADA"
1533,20.0,153.04,5.16,7.77,15.24,"CHILPOSO, PREPARACION ESTANDARIZADA"
1534,20.0,216.08,11.9,14.7,8.55,"CHORIZO CON PAPAS, PREPARACION ESTANDARIZADA"
1535,20.0,124.0,0.66,8.79,9.92,"CLARA DE HUEVO FRITA, PREPARACION ESTANDARIZADA"
1536,20.0,126.75,3.77,7.72,10.09,"COCHINITA PIBIL, PREPARACION ESTANDARIZADA"
1537,20.0,90.07,11.01,3.66,3.64,"COCTEL DE CAMARONES, PREPARACION ESTANDARIZADA"
1538,20.0,70.26,17.6,0.25,0.86,"COCTEL DE FRUTAS (FRESA, UVA, KIWI, PLATANO Y DURAZNO), PREPARACION ESTANDARIZADA"
1539,20.0,66.63,16.79,0.23,0.56,"COCTEL DE FRUTAS (MANGO, DURAZNO, PI�A, MELON, CEREZA, FRESA Y AZUCAR), PREPARACION ESTANDARIZADA"
1540,20.0,32.9,7.75,0.12,0.61,"COCTEL DE FRUTAS (MELON, SANDIA Y PAPAYA), PREPARACION ESTANDARIZADA"
1541,20.0,58.42,14.37,0.16,0.65,"COCTEL DE FRUTAS (PAPAYA, MELON, PLATANO, FRESA, UVA, KIWI, MANGO, PI�A Y MIEL), PREPARACION ESTANDARIZADA"
1542,20.0,57.05,14.13,0.19,0.67,"COCTEL DE FRUTAS PROMEDIO, PREPARACION ESTANDARIZADA"
1543,20.0,67.54,5.6,3.12,5.04,"CONSOME DE SOYA, PREPARACION ESTANDARIZADA"
1544,20.0,55.94,7.83,2.14,1.34,"CREMA CONDENSADA DE ESPARRAGOS, INDUSTRIALIZADA"
1545,20.0,103.17,7.14,7.14,1.59,"CREMA CONDENSADA DE POLLO, INDUSTRIALIZADA"
1546,20.0,83.16,6.47,5.34,2.19,"CREMA DE APIO, PREPARACION ESTANDARIZADA"
1547,20.0,77.94,5.92,5.0,2.49,"CREMA DE BROCOLI, PREPARACION ESTANDARIZADA"
1548,20.0,49.2,4.36,3.52,0.45,"CREMA DE CALABAZA, PREPARACION ESTANDARIZADA"
1549,20.0,56.68,4.89,2.94,2.6,"CREMA DE CHAMPINONES, PREPARACION ESTANDARIZADA"
1550,20.0,54.03,6.08,2.2,2.48,"CREMA DE CHICHARO, PREPARACION ESTANDARIZADA"
1551,20.0,177.45,22.21,8.23,4.22,"CREMA DE ELOTE BLANCO, PREPARACION ESTANDARIZADA"
1552,20.0,56.59,2.23,4.48,1.96,"CREMA DE ESPARRAGO, PREPARACION ESTANDARIZADA"
1553,20.0,74.57,6.08,4.26,3.13,"CREMA DE ESPINACA, PREPARACION ESTANDARIZADA"
1554,20.0,101.68,3.6,8.83,2.07,"CREMA DE FLOR DE CALABAZA, PREPARACION ESTANDARIZADA"
1555,20.0,56.51,5.44,3.02,2.11,"CREMA DE JITOMATE, PREPARACION ESTANDARIZADA"
1556,20.0,66.05,5.2,4.14,2.13,"CREMA DE VERDURAS (PROMEDIO), PREPARACION ESTANDARIZADA"
1557,20.0,61.0,8.2,1.4,3.9,"CREMA DE VERDURAS Y CEBADA (PROMEDIO), INDUSTRIALIZADA"
1558,20.0,50.19,6.89,1.84,1.84,"CREMA DE ZANAHORIA, PREPARACION ESTANDARIZADA"
1559,20.0,125.39,8.97,6.69,7.24,"CREPA DE CHAMPINONES CON QUESO, PREPARACION ESTANDARIZADA"
1560,20.0,230.31,10.69,17.34,8.49,"CREPA DE JAMON CON QUESO CREMA, PREPARACION ESTANDARIZADA"
1561,20.0,219.66,13.78,13.54,10.54,"CREPA DE JAMON CON QUESO MANCHEGO, PREPARACION ESTANDARIZADA"
1562,20.0,170.48,13.56,9.02,8.54,"CREPA DE QUESO CON CHAMPINONES, PREPARACION ESTANDARIZADA"
1563,20.0,203.93,25.8,9.44,4.98,"CREPA DE QUESO CREMA CON MERMELADA, PREPARACION ESTANDARIZADA"
1564,20.0,213.62,27.64,10.18,4.39,"CREPA DE QUESO CREMA CON MERMELADA, PREPARACION ESTANDARIZADA"
1565,20.0,181.92,23.11,6.78,7.77,"CREPA POBLANA, PREPARACION ESTANDARIZADA"
1566,20.0,182.73,8.93,11.39,11.29,"CREPA SALADA (TODOS SABORES), PREPARACION ESTANDARIZADA"
1567,20.0,364.56,13.93,30.67,13.06,"CROQUETAS DE ATUN, PREPARACION ESTANDARIZADA"
1568,20.0,245.77,7.33,21.65,6.96,"CROQUETAS DE ESPINACA, PREPARACION ESTANDARIZADA"
1569,20.0,440.35,22.86,33.8,11.27,"CUERNITO CON JAMON O POLLO, PREPARACION ESTANDARIZADA"
1570,20.0,170.85,2.9,11.68,8.47,"DISCADA, PREPARACION ESTANDARIZADA"
1571,20.0,230.25,26.5,9.73,9.12,"EMPANADA DE GUISADO, PREPARACION ESTANDARIZADA"
1572,20.0,379.38,22.29,28.49,7.67,"EMPANADAS DE QUESO, PREPARACION ESTANDARIZADA"
1573,20.0,187.0,9.41,9.26,16.04,"ENSALADA DE ATUN, INDUSTRIALIZADA"
1574,20.0,107.91,4.0,6.22,11.9,"ENSALADA DE ATUN, PREPARACION ESTANDARIZADA"
1575,20.0,124.5,18.42,5.26,0.87,"ENSALADA DE COL O REPOLLO, INDUSTRIALIZADA"
1576,20.0,17.58,4.07,0.12,0.74,"ENSALADA DE COL, PREPARACION ESTANDARIZADA"
1577,20.0,49.84,5.02,3.48,1.02,"ENSALADA DE LECHUGA CON ADEREZO, PREPARACION ESTANDARIZADA"
1578,20.0,77.79,5.25,4.22,4.53,"ENSALADA DE NOPALES, PREPARACION ESTANDARIZADA"
1579,20.0,170.2,12.8,12.31,1.99,"ENSALADA DE VERDURAS CON MAYONESA O CREMA (SIN CARNE), PREPARACION ESTANDARIZADA"
1580,20.0,100.19,5.13,6.66,6.18,"ENSALADA DE ZANAHORIA, LECHUGA Y PECHUGA, PREPARACION ESTANDARIZADA"
1581,20.0,235.77,9.62,19.05,5.07,"ENSALADA RUSA (POLLO, MAYONESA, ZANAHORIA, PAPA, ETC), PREPARACION ESTANDARIZADA"
1582,20.0,17.22,4.02,0.14,0.84,"ENSALADA, PREPARACION ESTANDARIZADA"
1583,20.0,78.12,13.09,2.0,2.27,"ESPAGUETI CON JITOMATE, PREPARACION ESTANDARIZADA"
1584,20.0,124.42,18.06,4.3,3.53,"ESPAGUETI ESTILO CHINO, PREPARACION ESTANDARIZADA"
1585,20.0,197.87,12.85,8.85,15.37,"FILETE DE PESCADO EMPANIZADO, PREPARACION ESTANDARIZADA"
1586,20.0,199.96,0.42,13.61,15.98,"FILETE DE PESCADO FRITO, PREPARACION ESTANDARIZADA"
1587,20.0,352.32,7.55,30.11,11.63,"FILETE DE PESCADO REBOSADO, PREPARACION ESTANDARIZADA"
1588,20.0,116.53,14.19,4.75,4.68,"FRIJOLES COCIDOS (PROMEDIO), PREPARACION ESTANDARIZADA"
1589,20.0,184.25,36.4,1.39,5.93,"FRIJOLES CON ARROZ, PREPARACION ESTANDARIZADA"
1590,20.0,346.17,16.05,24.3,15.58,"FRIJOLES CON CHORIZO/LONGANIZA, PREPARACION ESTANDARIZADA"
1591,20.0,131.11,13.04,3.57,11.81,"FRIJOLES CON PUERCO, PREPARACION ESTANDARIZADA"
1592,20.0,82.66,15.25,0.34,5.09,"FRIJOLES DE OLLA, PREPARACION ESTANDARIZADA"
1593,20.0,243.08,19.95,15.49,6.5,"FRIJOLES REFRITOS CON  MANTECA, PREPARACION ESTANDARIZADA"
1594,20.0,115.38,13.91,4.9,4.47,"FRIJOLES REFRITOS CON ACEITE, PREPARACION ESTANDARIZADA"
1595,20.0,160.52,14.55,8.64,6.18,"GARBANZO CON CHORIZO, PREPARACION ESTANDARIZADA"
1596,20.0,116.13,8.04,9.81,1.65,"GUACAMOLE, PREPARACION ESTANDARIZADA"
1597,20.0,116.79,15.23,3.71,5.75,"GUISADO DE ALUBIAS, PREPARACION ESTANDARIZADA"
1598,20.0,74.04,10.17,1.95,5.56,"GUISADO DE ATUN, PREPARACION ESTANDARIZADA"
1599,20.0,197.29,8.81,13.98,7.79,"GUISADO DE CAMARONES (AL MOJO DE AJO, A LA DIABLA, EMPANIZADOS, CON QUESO, ETC), PREPARACION ESTANDARIZADA"
1600,20.0,101.41,6.98,3.93,9.71,"GUISADO DE CARNE DE CERDO, PREPARACION ESTANDARIZADA"
1601,20.0,145.15,10.66,6.44,10.81,"GUISADO DE CONEJO, PREPARACION ESTANDARIZADA"
1602,20.0,42.05,6.69,1.59,1.53,"GUISADO DE EJOTES A LA MEXICANA, PREPARACION ESTANDARIZADA"
1603,20.0,90.92,14.91,2.25,3.46,"GUISADO DE GARBANZO, PREPARACION ESTANDARIZADA"
1604,20.0,47.65,6.92,1.17,2.66,"GUISADO DE HABAS VERDES, PREPARACION ESTANDARIZADA"
1605,20.0,110.24,3.66,5.35,8.57,"GUISADO DE MARISCOS (NO CEVICHE), PREPARACION ESTANDARIZADA"
1606,20.0,146.11,4.71,10.27,8.7,"GUISADO DE MORONGA O RELLENA, PREPARACION ESTANDARIZADA"
1607,20.0,105.8,7.08,6.24,5.38,"GUISADO DE POLLO, PREPARACION ESTANDARIZADA"
1608,20.0,106.37,6.72,7.82,2.55,"GUISADO DE QUELITES, PREPARACION ESTANDARIZADA"
1609,20.0,141.14,8.19,9.07,5.95,"GUISADO DE RAJAS (SIN CREMA), PREPARACION ESTANDARIZADA"
1610,20.0,124.7,3.88,7.49,10.6,"GUISADO DE RES CON VERDURAS ESTILO CHINO, PREPARACION ESTANDARIZADA"
1611,20.0,98.2,2.44,7.38,5.75,"GUISADO DE RES, PREPARACION ESTANDARIZADA"
1612,20.0,138.21,2.61,11.64,6.73,"GUISADO DE SALCHICHA, PREPARACION ESTANDARIZADA"
1613,20.0,296.0,5.35,24.7,13.1,"GUISADO DE SOYA (TIPO GUTEN), PREPARACI�N INDUSTRIALIZADA"
1614,20.0,104.09,11.07,2.32,11.45,"GUISADO DE SOYA, PREPARACION ESTANDARIZADA"
1615,20.0,48.25,6.54,1.95,1.73,"GUISADO DE VERDURAS ESTILO CHINO, PREPARACION ESTANDARIZADA"
1616,20.0,169.3,2.16,13.09,10.72,"GUISADOS DE HUEVO (CON CHORIZO, SALCHICHA, A LA MEXICANA), PREPARACION ESTANDARIZADA"
1617,20.0,125.14,11.97,5.41,7.39,"HABAS SECAS CON HUEVO, PREPARACION ESTANDARIZADA"
1618,20.0,184.78,32.29,0.85,13.72,"HABAS SECAS GUISADAS (EXCEPTO HUEVO), PREPARACION ESTANDARIZADA"
1619,20.0,93.39,9.8,5.05,2.86,"HABAS VERDES SOFRITAS EN ACEITE , PREPARACION ESTANDARIZADA"
1620,20.0,136.42,6.77,7.6,9.64,"HIGADO DE RES ENCEBOLLADO, PREPARACION ESTANDARIZADA"
1621,20.0,375.02,27.57,26.05,9.09,"HOJALDRA CON ATUN, PREPARACION ESTANDARIZADA"
1622,20.0,38.4,4.24,1.95,2.14,"HONGOS EN SALSA VERDE, PREPARACION ESTANDARIZADA"
1623,20.0,323.83,9.11,28.19,8.03,"HUAUZONTLES CAPEADOS, PREPARACION ESTANDARIZADA"
1624,20.0,105.46,4.61,7.83,4.72,"HUEVO CON EJOTES, PREPARACION ESTANDARIZADA"
1625,20.0,254.47,11.82,19.32,8.72,"HUEVO CON FRIJOLES, PREPARACION ESTANDARIZADA"
1626,20.0,119.34,3.62,8.66,6.67,"HUEVO EN SALSA (PROMEDIO), PREPARACION ESTANDARIZADA"
1627,20.0,119.98,3.95,8.57,6.67,"HUEVO EN SALSA ROJA, PREPARACION ESTANDARIZADA"
1628,20.0,118.71,3.3,8.76,6.68,"HUEVO EN SALSA VERDE, PREPARACION ESTANDARIZADA"
1629,20.0,212.0,2.08,16.18,13.84,"HUEVO REVUELTO, INDUSTRIALIZADO"
1630,20.0,197.83,0.66,16.2,11.58,"HUEVO REVUELTO, PREPARACION ESTANDARIZADA"
1631,20.0,190.81,6.38,14.07,10.14,"HUITLACOCHE CON QUESO OAXACA, PREPARACION ESTANDARIZADA"
1632,20.0,28.44,7.04,0.15,0.73,"JICAMA O PEPINO CON CHILE, PREPARACION ESTANDARIZADA"
1633,20.0,135.88,10.77,6.67,7.92,"LASAGNA DE CARNE, PREPARACION ESTANDARIZADA"
1634,20.0,166.42,3.08,15.13,4.6,"LONGANIZA EN SALSA, PREPARACION ESTANDARIZADA"
1635,20.0,164.82,20.0,6.24,6.63,"MACARRONES CON QUESO, PREPARACION ESTANDARIZADA"
1636,20.0,154.07,8.05,5.5,17.64,"MACHACA CON PAPAS, PREPARACION ESTANDARIZADA"
1637,20.0,180.02,44.36,0.42,0.63,"MANZANA CON CHILE O CHAMOY, PREPARACION ESTANDARIZADA"
1638,20.0,61.79,4.92,2.21,5.27,"MENUDO O PANCITA, PREPARACION ESTANDARIZADA"
1639,20.0,205.68,4.9,14.85,12.18,"PACHOLA CASERA (MILANESA DE CARNE MOLIDA), PREPARACION ESTANDARIZADA"
1640,20.0,265.81,20.74,15.44,12.85,"MILANESA DE CERDO EMPANIZADA, PREPARACION ESTANDARIZADA"
1641,20.0,360.27,11.66,29.44,12.99,"MILANESA DE POLLO, PREPARACION ESTANDARIZADA"
1642,20.0,302.84,20.74,19.19,13.67,"MILANESA DE RES EMPANIZADA, PREPARACION ESTANDARIZADA"
1643,20.0,87.22,5.27,1.26,9.55,"MIXIOTE DE PESCADO, PREPARACION ESTANDARIZADA"
1644,20.0,99.17,9.88,2.66,7.68,"MIXIOTE DE POLLO, PREPARACION ESTANDARIZADA"
1645,20.0,142.0,11.54,10.3,2.89,"MOLE (PASTA PARA PREPARAR), INDUSTRIALIZADO"
1646,20.0,204.93,15.14,10.81,12.14,"MOLE CON POLLO (DESHEBRADO), PREPARACION ESTANDARIZADA"
1647,20.0,38.68,3.2,1.09,4.26,"MOLE DE OLLA, PREPARACION ESTANDARIZADA"
1648,20.0,144.37,25.14,3.87,3.67,"MOLE POBLANO SIN POLLO, PREPARACION ESTANDARIZADA"
1649,20.0,38.09,1.63,1.67,3.87,"MOLE VERDE CON POLLO (DESHEBRADO), PREPARACION ESTANDARIZADA"
1650,20.0,20.18,2.04,1.21,0.51,"MOLE VERDE SIN POLLO, PREPARACION ESTANDARIZADA"
1651,20.0,96.19,2.54,6.9,6.1,"NOPALES CON HUEVO, PREPARACION ESTANDARIZADA"
1652,20.0,46.99,8.16,1.29,1.49,"NOPALES CON PAPAS, PREPARACION ESTANDARIZADA"
1653,20.0,35.24,3.91,0.5,4.31,"NOPALES EN SALSA VERDE CON BISTEC, PREPARACION ESTANDARIZADA"
1654,20.0,19.13,4.19,0.12,1.21,"NOPALES EN SALSA VERDE, PREPARACION ESTANDARIZADA"
1655,20.0,35.59,4.48,1.78,1.36,"NOPALES FRITOS, PREPARACION ESTANDARIZADA"
1656,20.0,145.64,18.69,4.65,6.27,"PAELLA, PREPARACION ESTANDARIZADA"
1657,20.0,187.51,14.35,12.75,3.95,"PAPA (PROMEDIO), PREPARACION ESTANDARIZADA"
1658,20.0,233.23,7.62,18.52,8.8,"PAPA AL HORNO, PREPARACION ESTANDARIZADA"
1659,20.0,132.78,13.49,6.39,5.36,"PAPAS CON SALCHICHA Y HUEVO, PREPARACION ESTANDARIZADA"
1660,20.0,63.68,14.63,0.15,1.61,"PAPAS EN SALSA, PREPARACION ESTANDARIZADA"
1661,20.0,125.03,18.75,4.9,1.61,"PAPAS SOFRITAS EN ACEITE, PREPARACION ESTANDARIZADA"
1662,20.0,217.56,16.27,15.87,3.35,PAPAS Y TORTITA DE PAPA (PROMEDIO)
1663,20.0,139.54,28.09,0.57,4.66,"PASTA COCIDA (SIN OTROS INGREDIENTES), PREPARACION ESTANDARIZADA"
1664,20.0,95.71,11.34,4.21,2.77,"PASTA CON CREMA (NO CALDOSA), PREPARACION ESTANDARIZADA"
1665,20.0,288.71,9.8,22.38,12.26,"PATAS DE CERDO CAPEADAS, PREPARACION ESTANDARIZADA"
1666,20.0,199.0,0.0,16.1,14.2,"PATAS DE CERDO EN ESCABECHE, INDUSTRIALIZADAS"
1667,20.0,106.12,4.36,4.52,12.89,"PECHUGA DE POLLO ASADA, PREPARACION ESTANDARIZADA"
1668,20.0,232.69,20.13,10.22,15.91,"PECHUGA EMPANIZADA, PREPARACION ESTANDARIZADA"
1669,20.0,115.07,1.27,4.32,16.98,"PECHUGA RELLENA, PREPARACION ESTANDARIZADA"
1670,20.0,197.42,0.75,13.29,15.82,"PESCADO FRITO (CON HUESO), PREPARACION ESTANDARIZADA"
1671,20.0,107.88,6.29,6.94,5.27,"PICADILLO DE RES, PREPARACION ESTANDARIZADA"
1672,20.0,114.04,10.27,5.39,7.87,"PICADILLO DE SOYA, PREPARACION ESTANDARIZADA"
1673,20.0,25.1,5.74,0.22,1.08,"PICO DE GALLO, PREPARACION ESTANDARIZADA"
1674,20.0,263.35,26.0,18.76,1.06,"PLATANO FRITO (SIN CREMA NI AZUCAR), PREPARACION ESTANDARIZADA"
1675,20.0,167.28,5.77,12.5,9.09,"POLLO AL CARBON O A LAS BRASAS (ALA), PREPARACION ESTANDARIZADA"
1676,20.0,165.8,2.63,10.39,15.75,"POLLO AL CARBON O A LAS BRASAS (PECHUGA), PREPARACION ESTANDARIZADA"
1677,20.0,271.47,3.43,20.68,17.1,"POLLO AL CARBON O A LAS BRASAS (PIERNA O MUSLO), PREPARACION ESTANDARIZADA"
1678,20.0,180.37,3.68,12.92,12.65,"POLLO AL CARBON O A LAS BRASAS, PIEZA (PROMEDIO), PREPARACION ESTANDARIZADA"
1679,20.0,70.95,9.83,0.98,5.35,"POLLO CON PAPAS, PREPARACION ESTANDARIZADA"
1680,20.0,294.74,17.98,20.15,11.48,"POLLO EMPANIZADO (ALA), PREPARACION ESTANDARIZADA"
1681,20.0,312.59,10.44,24.43,12.9,"POLLO EMPANIZADO (PIERNA O MUSLO), PREPARACION ESTANDARIZADA"
1682,20.0,182.3,33.99,2.21,6.55,"POLLO EMPANIZADO, PIERNA O MUSLO, PREPARACION ESTANDARIZADA"
1683,20.0,255.55,20.64,14.25,11.72,"POLLO EMPANIZADO, PIEZA (PROMEDIO), PREPARACION ESTANDARIZADA"
1684,20.0,72.16,11.27,1.7,2.83,"POZOLE (PROMEDIO), PREPARACION ESTANDARIZADA"
1685,20.0,77.34,7.0,3.3,4.21,"POZOLE BLANCO CON CARNE (POLLO O CERDO), PREPARACION ESTANDARIZADA"
1686,20.0,46.42,8.45,0.72,0.9,"POZOLE BLANCO SIN CARNE, PREPARACION ESTANDARIZADA"
1687,20.0,91.86,18.01,1.05,3.33,"POZOLE ROJO CON CERDO, PREPARACION ESTANDARIZADA"
1688,20.0,27.12,4.61,0.74,0.44,"AVENA CON CACAO, PREPARACION ESTANDARIZADA"
1689,20.0,100.07,13.3,3.46,3.93,"AVENA CON LECHE, PREPARACION ESTANDARIZADA"
1690,20.0,126.88,16.02,5.56,3.01,"PURE DE PAPA, PREPARACION ESTANDARIZADA"
1691,20.0,335.81,20.38,21.15,14.8,"QUESO EMPANIZADO/CAPEADO, PREPARACION ESTANDARIZADA"
1692,20.0,195.65,3.86,16.77,8.66,"QUESO EN SALSA, PREPARACION ESTANDARIZADA"
1693,20.0,40.85,6.17,0.42,2.97,"QUINTONILES GUISADOS, PREPARACION ESTANDARIZADA"
1694,20.0,108.0,9.29,7.25,2.03,"RAJAS CON CREMA, PREPARACION ESTANDARIZADA"
1695,20.0,127.65,9.76,5.83,9.23,"REQUESON PREPARADO, PREPARACION ESTANDARIZADA"
1696,20.0,139.89,4.22,10.7,7.12,"ROLLOS DE JAMON CON VERDURA, PREPARACION ESTANDARIZADA"
1697,20.0,114.99,5.71,7.27,6.55,"ROMEROS CON MOLE, PREPARACION ESTANDARIZADA"
1698,20.0,120.6,4.36,8.15,8.23,"SALPICON DE RES, PREPARACION ESTANDARIZADA"
1699,20.0,175.35,43.25,0.1,0.36,"SALSA BARBECUE, INDUSTRIALIZADA"
1700,20.0,612.16,2.98,67.05,0.75,"SALSA CHIMICHURRI, PREPARACION ESTANDARIZADA"
1701,20.0,361.14,21.58,26.55,13.6,"SALSA DE CACAHUATE, PREPARACION ESTANDARIZADA"
1702,20.0,30.88,3.92,1.51,0.85,"SALSA DE CHILE MANZANO, PREPARACION ESTANDARIZADA"
1703,20.0,464.97,1.78,50.59,0.79,"SALSA DE OREGANO, PREPARACION ESTANDARIZADA"
1704,20.0,31.49,4.14,1.55,0.8,"SALSA MEXICANA, PREPARACION ESTANDARIZADA"
1705,20.0,43.75,5.2,2.52,0.9,"SALSA ROJA PARA LOS GUISADOS, PREPARACION ESTANDARIZADA"
1706,20.0,45.61,4.35,3.03,0.79,"SALSA ROJA, PREPARACION ESTANDARIZADA"
1707,20.0,76.6,7.97,4.75,1.66,"SALSA VERDE  PARA LOS GUISADOS, PREPARACION ESTANDARIZADA"
1708,20.0,43.94,6.65,1.73,1.37,"SALSA VERDE (PROMEDIO), PREPARACION ESTANDARIZADA"
1709,20.0,31.04,6.75,0.26,1.31,"SALSA VERDE CON CHILE  MORITA, PREPARACION ESTANDARIZADA"
1710,20.0,24.19,5.24,0.19,1.15,"SALSA VERDE CON CHILE SERRANO, PREPARACION ESTANDARIZADA"
1711,20.0,213.42,15.5,13.14,7.91,"SANDWICH (PROMEDIO), PREPARACION ESTANDARIZADA"
1712,20.0,286.1,13.14,21.57,8.21,"SANDWICH DE JAMON, PREPARACION ESTANDARIZADA"
1713,20.0,214.24,18.29,10.32,11.39,"SANDWICH DE POLLO, PREPARACION ESTANDARIZADA"
1714,20.0,206.29,15.08,13.05,7.06,"SANDWICH DE QUESO BLANCO, PREPARACION ESTANDARIZADA"
